Record_ID,Month,Week,Agent_ID,Agent_Name,Team_Leader_ID,Team_Leader_Name,Region,Loan_Type,DPD_Bucket,Total_Calls_Made,Customers_Contacted,EMI_Due_Amount,EMI_Collected_Amount,Target_Amount,Achievement_%,Collection_Status
REC0161,Jan-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,80,42,5600,2100,146000,1.44,Partially Collected
REC0162,Jan-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,76,49,32700,9900,167000,5.93,Dispute Raised
REC0163,Jan-2024,Week 3,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,65,42,35100,9300,144000,6.46,Partially Collected
REC0164,Jan-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,73,40,18300,7700,130000,5.92,Partially Collected
REC0165,Jan-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),63,41,26100,13000,159000,8.18,Dispute Raised
REC0166,Jan-2024,Week 3,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,61-90 DPD,61,34,5400,1000,169000,0.59,Dispute Raised
REC0167,Jan-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),73,50,42500,19000,174000,10.92,Dispute Raised
REC0168,Jan-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),83,55,18700,8500,151000,5.63,Partially Collected
REC0169,Jan-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),77,51,18800,10400,146000,7.12,Promise to Pay
REC0170,Jan-2024,Week 3,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,69,38,24200,9000,136000,6.62,Dispute Raised
REC0171,Jan-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,81,56,12200,3800,132000,2.88,Dispute Raised
REC0172,Jan-2024,Week 2,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),73,45,15300,7600,176000,4.32,Partially Collected
REC0173,Jan-2024,Week 1,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,1-30 DPD,70,35,18400,7500,164000,4.57,Dispute Raised
REC0174,Jan-2024,Week 4,AGT004,Sunita Patel,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),68,36,13000,6200,174000,3.56,Partially Collected
REC0175,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,30,14,19000,3400,119000,2.86,Partially Collected
REC0176,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),41,19,15700,5700,130000,4.38,Dispute Raised
REC0177,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,47,17,39000,7900,105000,7.52,Dispute Raised
REC0179,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,54,17,4400,1200,106000,1.13,Partially Collected
REC0180,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,90+ DPD,37,16,42500,2000,121000,1.65,Dispute Raised
REC0182,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),50,20,4400,1400,127000,1.1,Partially Collected
REC0183,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),41,14,4200,0,85000,1.53,Partially Collected
REC0184,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),39,11,18100,5200,93000,5.59,Partially Collected
REC0185,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,90+ DPD,35,10,31600,1700,97000,1.75,Dispute Raised
REC0186,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,61-90 DPD,32,46,4000,500,113000,0.44,Dispute Raised
REC0187,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),41,19,14600,4800,98000,4.9,Partially Collected
REC0188,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,56,21,19500,3700,106000,3.49,Partially Collected
REC0189,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,61-90 DPD,60,29,3600,500,129000,0.39,Partially Collected
REC0190,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,57,20,11500,2900,103000,2.82,Dispute Raised
REC0191,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,57,23,15400,3500,97000,3.61,Dispute Raised
REC0192,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),73,13,22600,7000,126000,5.56,Partially Collected
REC0193,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),38,16,44000,14100,110000,12.82,Dispute Raised
REC0194,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,61-90 DPD,35,11,18600,2200,122000,1.8,Partially Collected
REC0195,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,61-90 DPD,35,17,8300,1000,104000,0.96,Dispute Raised
REC0196,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,31-60 DPD,50,46,32000,6300,81000,7.78,Dispute Raised
REC0197,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),44,15,10800,3400,103000,3.3,Dispute Raised
REC0198,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),40,19,5900,1700,112000,1.52,Partially Collected
REC0199,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,50,19,10600,2100,95000,2.21,Partially Collected
REC0200,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,39,12,35400,4600,86000,5.35,Partially Collected
REC0201,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,61-90 DPD,48,17,16600,1900,123000,1.54,Dispute Raised
REC0202,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,36,13,4900,1000,129000,0.78,Partially Collected
REC0203,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,48,21,12900,2200,104000,2.12,Partially Collected
REC0204,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),30,13,18300,6300,111000,5.68,Partially Collected
REC0205,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),43,20,15600,5200,130000,4,Dispute Raised
REC0206,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,61-90 DPD,33,12,35200,0,113000,3.81,Partially Collected
REC0207,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,73,19,12800,2200,90000,2.44,Dispute Raised
REC0208,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),36,15,5700,2000,119000,1.68,Dispute Raised
REC0209,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),56,23,8500,2500,105000,2.38,Partially Collected
REC0210,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,41,18,20900,4300,96000,4.48,Dispute Raised
REC0211,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),35,11,13400,3900,100000,3.9,Dispute Raised
REC0212,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),35,14,23400,7800,119000,6.55,Dispute Raised
REC0213,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,60,26,17400,3900,97000,4.02,Partially Collected
REC0214,Jan-2024,Week 1,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,57,22,2200,500,88000,0.57,Dispute Raised
REC0215,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,33,16,14400,0,117000,2.31,Dispute Raised
REC0216,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),41,19,10500,3400,121000,2.81,Dispute Raised
REC0217,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,47,19,10800,0,115000,1.83,Dispute Raised
REC0218,Jan-2024,Week 2,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),33,14,32900,11400,82000,13.9,Dispute Raised
REC0219,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),52,21,21500,6900,117000,5.9,Partially Collected
REC0220,Jan-2024,Week 4,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,55,17,19400,4100,101000,4.06,Dispute Raised
REC0221,Jan-2024,Week 3,AGT005,Deepak Kumar,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,52,22,10900,2300,128000,1.8,Partially Collected
REC0222,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,61-90 DPD,56,35,36100,6000,140000,4.29,Partially Collected
REC0223,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,78,49,40800,12600,149000,8.46,Partially Collected
REC0224,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,81,44,2200,800,162000,0.49,Dispute Raised
REC0225,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),67,34,24200,13100,144000,9.1,Unknown
REC0226,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,57,37,8400,3400,146000,2.33,Dispute Raised
REC0227,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),72,47,9800,0,179000,2.57,Dispute Raised
REC0228,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),84,50,8600,4600,169000,2.72,Partially Collected
REC0229,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,90+ DPD,82,52,10200,800,172000,0.47,Partially Collected
REC0230,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,72,37,5400,1900,171000,1.11,Dispute Raised
REC0231,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,61-90 DPD,64,42,18400,3100,145000,2.14,Partially Collected
REC0232,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,31-60 DPD,85,46,14500,3900,158000,2.47,Dispute Raised
REC0233,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,60,32,10600,3200,161000,1.99,Partially Collected
REC0234,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,1-30 DPD,78,48,17800,6700,178000,3.76,Partially Collected
REC0235,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,85,49,9400,3600,130000,2.77,Dispute Raised
REC0236,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,81,45,11800,4300,171000,2.51,Partially Collected
REC0237,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),72,39,12000,5700,175000,3.26,Partially Collected
REC0238,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,31-60 DPD,82,56,11000,2800,179000,1.56,Partially Collected
REC0239,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,X (Current),63,36,7500,3800,132000,2.88,Partially Collected
REC0240,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),67,42,12900,6200,148000,4.19,Partially Collected
REC0241,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,62,31,35100,9400,162000,5.8,Partially Collected
REC0242,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),55,30,20500,9500,136000,6.99,Dispute Raised
REC0243,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,90+ DPD,85,43,13400,1100,152000,0.72,Dispute Raised
REC0244,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,90+ DPD,74,45,15600,1200,141000,0.85,Dispute Raised
REC0245,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,61-90 DPD,57,33,13400,2500,137000,1.82,Partially Collected
REC0246,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,68,35,37200,14500,154000,9.42,Partially Collected
REC0247,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Personal Loan,X (Current),68,38,11300,5300,138000,3.84,Dispute Raised
REC0248,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,90+ DPD,63,43,4300,400,159000,0.25,Dispute Raised
REC0249,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,1-30 DPD,60,34,12200,5300,162000,3.27,Partially Collected
REC0250,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,90+ DPD,75,44,45600,3800,131000,2.9,Partially Collected
REC0251,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,90+ DPD,63,41,14500,1300,148000,0.88,Partially Collected
REC0252,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,61-90 DPD,69,47,19400,3400,159000,2.14,Partially Collected
REC0253,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),79,43,11000,6300,147000,4.29,Promise to Pay
REC0254,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,1-30 DPD,77,51,23300,9000,142000,6.34,Partially Collected
REC0255,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,61-90 DPD,82,45,35300,6200,141000,4.4,Partially Collected
REC0256,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Gold Loan,X (Current),70,47,13000,6400,174000,3.68,Dispute Raised
REC0257,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),67,45,5700,25600,169000,15.15,Dispute Raised
REC0259,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,85,52,12800,4800,148000,3.24,Dispute Raised
REC0260,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,90+ DPD,82,47,34700,3000,137000,2.19,Dispute Raised
REC0261,Jan-2024,Week 3,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,31-60 DPD,67,34,22500,7200,138000,5.22,Partially Collected
REC0262,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,1-30 DPD,73,44,10600,4100,162000,2.53,Partially Collected
REC0263,Jan-2024,Week 2,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Home Loan,X (Current),75,46,31700,17900,150000,11.93,Promise to Pay
REC0264,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Auto Loan,31-60 DPD,59,38,10600,2900,163000,1.78,Partially Collected
REC0265,Jan-2024,Week 1,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,90+ DPD,75,51,15200,1300,149000,0.87,Partially Collected
REC0266,Jan-2024,Week 4,AGT006,Pooja Gupta,TL002,Meena Joshi,Gurgaon,Business Loan,X (Current),72,42,5870,30200,178000,16.97,Promise to Pay
REC0267,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,106,74,5020,0,201000,12.94,Promise to Pay
REC0268,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,61-90 DPD,118,82,10500,2500,181000,1.38,Dispute Raised
REC0269,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,31-60 DPD,98,76,35800,14900,217000,6.87,Dispute Raised
REC0270,Jan-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,91,46,6400,2800,200000,1.4,Partially Collected
REC0272,Jan-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,89,58,15200,5200,234000,2.22,Partially Collected
REC0273,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,86,64,46900,21700,249000,8.71,Dispute Raised
REC0274,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),87,60,9800,0,210000,2.76,Partially Collected
REC0275,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,61-90 DPD,85,66,36500,8400,204000,4.12,Dispute Raised
REC0276,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,61-90 DPD,81,63,12500,3000,205000,1.46,Partially Collected
REC0277,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,61-90 DPD,84,63,5340,13500,211000,6.4,Partially Collected
REC0278,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,61-90 DPD,92,69,6200,1400,215000,0.65,Dispute Raised
REC0279,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,1-30 DPD,116,90,5400,2600,207000,1.26,Partially Collected
REC0280,Jan-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,1-30 DPD,103,83,20600,9600,184000,5.22,Dispute Raised
REC0281,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,31-60 DPD,115,91,19700,7900,209000,3.78,Partially Collected
REC0282,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,100,76,12500,4900,250000,1.96,Dispute Raised
REC0283,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,80,63,19400,7400,249000,2.97,Dispute Raised
REC0284,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,88,61,5500,2100,242000,0.87,Partially Collected
REC0285,Jan-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,61-90 DPD,85,68,39800,9300,245000,3.8,Dispute Raised
REC0286,Jan-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),100,75,25200,14800,195000,7.59,Partially Collected
REC0287,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,1-30 DPD,115,83,11100,6000,186000,3.23,Partially Collected
REC0288,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,X (Current),100,78,5200,3300,220000,1.5,Promise to Pay
REC0289,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,92,72,32000,18700,191000,9.79,Partially Collected
REC0290,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),114,78,12900,7600,218000,3.49,Partially Collected
REC0291,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,1-30 DPD,83,61,5000,2400,246000,0.98,Dispute Raised
REC0292,Jan-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,91,62,5520,28900,248000,11.65,Partially Collected
REC0293,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),83,46,7800,5800,242000,2.4,Promise to Pay
REC0294,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,99,82,30900,16600,203000,8.18,Promise to Pay
REC0295,Jan-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,X (Current),116,96,44800,33500,202000,16.58,Partially Collected
REC0296,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),89,71,32200,23900,187000,12.78,Promise to Pay
REC0297,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,61-90 DPD,91,74,35100,8900,214000,4.16,Dispute Raised
REC0299,Jan-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,1-30 DPD,119,89,14600,8600,203000,4.24,Promise to Pay
REC0300,Jan-2024,Week 1,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,X (Current),95,71,8800,5800,208000,2.79,Partially Collected
REC0301,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,113,93,31100,16800,212000,7.92,Partially Collected
REC0302,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,109,72,13000,5500,203000,2.71,Partially Collected
REC0303,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Gold Loan,X (Current),101,77,6900,4500,226000,1.99,Partially Collected
REC0304,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,73,59,24100,8100,240000,3.38,Dispute Raised
REC0305,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,X (Current),83,57,30900,20900,184000,11.36,Partially Collected
REC0306,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,X (Current),109,87,30600,0,205000,10.44,Partially Collected
REC0307,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,1-30 DPD,93,71,10200,5300,188000,2.82,Partially Collected
REC0308,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,1-30 DPD,88,68,12400,7400,215000,3.44,Promise to Pay
REC0309,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,31-60 DPD,73,58,20600,9000,219000,4.11,Dispute Raised
REC0310,Jan-2024,Week 3,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,91,62,10300,4000,238000,1.68,Unknown
REC0311,Jan-2024,Week 4,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,90+ DPD,116,92,5640,5300,202000,2.62,Dispute Raised
REC0312,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Business Loan,1-30 DPD,99,78,38500,0,202000,9.75,Partially Collected
REC0313,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Personal Loan,X (Current),110,91,23100,15200,191000,7.96,Partially Collected
REC0314,Jan-2024,Week 2,AGT007,Vikram Mishra,TL003,Suresh Nair,Mumbai,Home Loan,31-60 DPD,80,56,34800,13300,183000,7.27,Partially Collected
REC0315,Jan-2024,Week 2,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Auto Loan,X (Current),79,46,7100,3400,136000,2.5,Dispute Raised
REC0316,Jan-2024,Week 2,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Auto Loan,1-30 DPD,72,42,6700,2600,137000,1.9,Dispute Raised
REC0317,Jan-2024,Week 3,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Business Loan,X (Current),84,54,25600,14100,153000,9.22,Partially Collected
REC0318,Jan-2024,Week 2,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Home Loan,X (Current),67,35,39900,20900,176000,11.88,Promise to Pay
REC0319,Jan-2024,Week 2,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Auto Loan,90+ DPD,65,39,12100,900,134000,0.67,Partially Collected
REC0320,Jan-2024,Week 4,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Gold Loan,61-90 DPD,72,45,12200,2300,139000,1.65,Dispute Raised
REC0321,Jan-2024,Week 4,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Auto Loan,31-60 DPD,65,38,5100,1400,163000,0.86,Dispute Raised
REC0322,Jan-2024,Week 3,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Gold Loan,1-30 DPD,61,38,7100,2900,146000,1.99,Partially Collected
REC0323,Jan-2024,Week 4,AGT008,Neha Sharma,TL003,Suresh Nair,Mumbai,Gold Loan,X (Current),66,44,13000,0,178000,4.04,Partially Collected
